id,time,values
5,2023:02:10 21:01:18,520.7
1,2023:02:10 21:04:38,12.6
2,2023:02:10 21:04:38,415.1
3,2023:02:10 21:04:38,360.1
4,2023:02:10 21:04:38,520.0
5,2023:02:10 21:04:38,190.6
1,2023:02:10 21:07:58,11.0
2,2023:02:10 21:07:58,84.0
3,2023:02:10 21:07:58,57.2
4,2023:02:10 21:07:58,524.1
5,2023:02:10 21:07:58,349.5
1,2023:02:10 21:11:18,381.1
2,2023:02:10 21:11:18,114.1
3,2023:02:10 21:11:18,399.4
4,2023:02:10 21:11:18,21.5
5,2023:02:10 21:11:18,486.2
1,2023:02:10 21:14:38,148.0
2,2023:02:10 21:14:38,305.1
3,2023:02:10 21:14:38,503.7
4,2023:02:10 21:14:38,467.7
5,2023:02:10 21:14:38,310.4
1,2023:02:10 21:17:58,490.4
2,2023:02:10 21:17:58,468.8
3,2023:02:10 21:17:58,422.8
4,2023:02:10 21:17:58,586.0
5,2023:02:10 21:17:58,596.4
1,2023:02:10 21:21:18,279.3
2,2023:02:10 21:21:18,387.5
3,2023:02:10 21:21:18,78.4
4,2023:02:10 21:21:18,583.7
5,2023:02:10 21:21:18,529.2
1,2023:02:10 21:24:38,333.6
2,2023:02:10 21:24:38,237.5
3,2023:02:10 21:24:38,78.6
4,2023:02:10 21:24:38,325.0
5,2023:02:10 21:24:38,151.3
1,2023:02:10 21:27:58,196.7
2,2023:02:10 21:27:58,423.7
3,2023:02:10 21:27:58,325.0
4,2023:02:10 21:27:58,315.6
5,2023:02:10 21:27:58,69.3
1,2023:02:10 21:31:18,495.4
2,2023:02:10 21:31:18,539.0
3,2023:02:10 21:31:18,598.5
4,2023:02:10 21:31:18,6.2
5,2023:02:10 21:31:18,300.8
1,2023:02:10 21:34:38,257.6
2,2023:02:10 21:34:38,114.3
3,2023:02:10 21:34:38,283.0
4,2023:02:10 21:34:38,226.0
5,2023:02:10 21:34:38,386.0
1,2023:02:10 21:37:58,67.2
2,2023:02:10 21:37:58,552.3
3,2023:02:10 21:37:58,287.7
4,2023:02:10 21:37:58,494.7
5,2023:02:10 21:37:58,451.5
1,2023:02:10 21:41:18,481.3
2,2023:02:10 21:41:18,407.2
3,2023:02:10 21:41:18,306.6
4,2023:02:10 21:41:18,286.1
5,2023:02:10 21:41:18,402.6
1,2023:02:10 21:44:38,192.4
2,2023:02:10 21:44:38,173.3
3,2023:02:10 21:44:38,518.8
4,2023:02:10 21:44:38,214.8
5,2023:02:10 21:44:38,30.8
1,2023:02:10 21:47:58,100.5
2,2023:02:10 21:47:58,41.1
3,2023:02:10 21:47:58,348.1
4,2023:02:10 21:47:58,464.8
5,2023:02:10 21:47:58,63.4
1,2023:02:10 21:51:18,414.1
2,2023:02:10 21:51:18,262.8
3,2023:02:10 21:51:18,274.0
4,2023:02:10 21:51:18,66.2
5,2023:02:10 21:51:18,195.8
1,2023:02:10 21:54:38,401.7
2,2023:02:10 21:54:38,249.4
3,2023:02:10 21:54:38,390.1
4,2023:02:10 21:54:38,434.6
5,2023:02:10 21:54:38,583.2
1,2023:02:10 21:57:58,194.6
2,2023:02:10 21:57:58,61.4
3,2023:02:10 21:57:58,31.4
4,2023:02:10 21:57:58,184.0
5,2023:02:10 21:57:58,556.1
1,2023:02:10 22:01:18,169.6
2,2023:02:10 22:01:18,331.4
3,2023:02:10 22:01:18,548.7
4,2023:02:10 22:01:18,457.0
5,2023:02:10 22:01:18,190.5
1,2023:02:10 22:04:38,468.1
2,2023:02:10 22:04:38,499.0
3,2023:02:10 22:04:38,416.5
4,2023:02:10 22:04:38,531.5
5,2023:02:10 22:04:38,219.5
1,2023:02:10 22:07:58,437.3
2,2023:02:10 22:07:58,502.3
3,2023:02:10 22:07:58,509.7
4,2023:02:10 22:07:58,269.1
5,2023:02:10 22:07:58,218.4
1,2023:02:10 22:11:18,17.5
2,2023:02:10 22:11:18,587.8
3,2023:02:10 22:11:18,195.2
4,2023:02:10 22:11:18,468.0
5,2023:02:10 22:11:18,203.5
1,2023:02:10 22:14:38,51.2
2,2023:02:10 22:14:38,91.2
3,2023:02:10 22:14:38,152.1
4,2023:02:10 22:14:38,125.6
5,2023:02:10 22:14:38,428.7
1,2023:02:10 22:17:58,4.2
2,2023:02:10 22:17:58,457.7
3,2023:02:10 22:17:58,498.6
4,2023:02:10 22:17:58,458.0
5,2023:02:10 22:17:58,389.7
1,2023:02:10 22:21:18,540.1
2,2023:02:10 22:21:18,55.7
3,2023:02:10 22:21:18,278.7
4,2023:02:10 22:21:18,271.5
5,2023:02:10 22:21:18,413.0
1,2023:02:10 22:24:38,282.7
2,2023:02:10 22:24:38,475.3
3,2023:02:10 22:24:38,214.5
4,2023:02:10 22:24:38,81.1
5,2023:02:10 22:24:38,328.8
1,2023:02:10 22:27:58,530.7
2,2023:02:10 22:27:58,188.2
3,2023:02:10 22:27:58,9.4
4,2023:02:10 22:27:58,373.4
5,2023:02:10 22:27:58,6.8
1,2023:02:10 22:31:18,430.8
2,2023:02:10 22:31:18,198.7
3,2023:02:10 22:31:18,400.7
4,2023:02:10 22:31:18,209.3
5,2023:02:10 22:31:18,588.3
1,2023:02:10 22:34:38,335.8
2,2023:02:10 22:34:38,444.0
3,2023:02:10 22:34:38,93.3
4,2023:02:10 22:34:38,558.7
5,2023:02:10 22:34:38,564.2
1,2023:02:10 22:37:58,129.0
2,2023:02:10 22:37:58,428.4
3,2023:02:10 22:37:58,338.5
4,2023:02:10 22:37:58,463.4
5,2023:02:10 22:37:58,176.3
1,2023:02:10 22:41:18,192.3
2,2023:02:10 22:41:18,295.4
3,2023:02:10 22:41:18,102.5
4,2023:02:10 22:41:18,498.6
5,2023:02:10 22:41:18,492.5
1,2023:02:10 22:44:38,389.7
2,2023:02:10 22:44:38,347.2
3,2023:02:10 22:44:38,530.8
4,2023:02:10 22:44:38,417.8
5,2023:02:10 22:44:38,282.1
1,2023:02:10 22:47:58,244.1
2,2023:02:10 22:47:58,151.0
3,2023:02:10 22:47:58,522.3
4,2023:02:10 22:47:58,159.5
5,2023:02:10 22:47:58,347.0
1,2023:02:10 22:51:18,139.4
2,2023:02:10 22:51:18,465.8
3,2023:02:10 22:51:18,297.2
4,2023:02:10 22:51:18,126.3
5,2023:02:10 22:51:18,351.3
1,2023:02:10 22:54:38,519.1
2,2023:02:10 22:54:38,345.4
3,2023:02:10 22:54:38,392.6
4,2023:02:10 22:54:38,236.3
5,2023:02:10 22:54:38,440.7
1,2023:02:10 22:57:58,116.6
2,2023:02:10 22:57:58,222.6
3,2023:02:10 22:57:58,275.0
4,2023:02:10 22:57:58,260.8
5,2023:02:10 22:57:58,459.4
1,2023:02:10 23:01:18,147.0
2,2023:02:10 23:01:18,350.4
3,2023:02:10 23:01:18,56.7
4,2023:02:10 23:01:18,380.8
5,2023:02:10 23:01:18,69.3
1,2023:02:10 23:04:38,413.7
2,2023:02:10 23:04:38,395.5
3,2023:02:10 23:04:38,63.8
4,2023:02:10 23:04:38,438.4
5,2023:02:10 23:04:38,506.2
1,2023:02:10 23:07:58,329.3
2,2023:02:10 23:07:58,322.3
3,2023:02:10 23:07:58,332.1
4,2023:02:10 23:07:58,61.0
5,2023:02:10 23:07:58,403.0
1,2023:02:10 23:11:18,518.8
2,2023:02:10 23:11:18,417.2
3,2023:02:10 23:11:18,249.5
4,2023:02:10 23:11:18,205.8
5,2023:02:10 23:11:18,528.3
1,2023:02:10 23:14:38,28.2
2,2023:02:10 23:14:38,589.1
3,2023:02:10 23:14:38,199.1
4,2023:02:10 23:14:38,24.0
5,2023:02:10 23:14:38,54.7
1,2023:02:10 23:17:58,108.5
2,2023:02:10 23:17:58,229.0
3,2023:02:10 23:17:58,469.2
4,2023:02:10 23:17:58,197.5
5,2023:02:10 23:17:58,29.0
1,2023:02:10 23:21:18,118.0
2,2023:02:10 23:21:18,447.7
3,2023:02:10 23:21:18,301.3
4,2023:02:10 23:21:18,59.3
5,2023:02:10 23:21:18,465.5
1,2023:02:10 23:24:38,260.4
2,2023:02:10 23:24:38,26.5
3,2023:02:10 23:24:38,542.5
4,2023:02:10 23:24:38,123.0
5,2023:02:10 23:24:38,12.7
1,2023:02:10 23:27:58,495.5
2,2023:02:10 23:27:58,25.2
3,2023:02:10 23:27:58,66.4
4,2023:02:10 23:27:58,261.6
5,2023:02:10 23:27:58,242.0
1,2023:02:10 23:31:18,514.2
2,2023:02:10 23:31:18,390.1
3,2023:02:10 23:31:18,168.8
4,2023:02:10 23:31:18,573.3
5,2023:02:10 23:31:18,230.2
1,2023:02:10 23:34:38,498.1
2,2023:02:10 23:34:38,433.1
3,2023:02:10 23:34:38,247.5
4,2023:02:10 23:34:38,218.0
5,2023:02:10 23:34:38,240.8
1,2023:02:10 23:37:58,179.5
2,2023:02:10 23:37:58,217.2
3,2023:02:10 23:37:58,266.4
4,2023:02:10 23:37:58,442.7
5,2023:02:10 23:37:58,506.5
1,2023:02:10 23:41:18,178.4
2,2023:02:10 23:41:18,374.6
3,2023:02:10 23:41:18,242.3
4,2023:02:10 23:41:18,63.3
5,2023:02:10 23:41:18,235.3
1,2023:02:10 23:44:38,192.8
2,2023:02:10 23:44:38,315.1
3,2023:02:10 23:44:38,104.1
4,2023:02:10 23:44:38,203.6
5,2023:02:10 23:44:38,383.6
1,2023:02:10 23:47:58,597.6
2,2023:02:10 23:47:58,213.5
3,2023:02:10 23:47:58,237.5
4,2023:02:10 23:47:58,423.7
5,2023:02:10 23:47:58,172.3
1,2023:02:10 23:51:18,580.2
2,2023:02:10 23:51:18,517.8
3,2023:02:10 23:51:18,351.6
4,2023:02:10 23:51:18,146.5
5,2023:02:10 23:51:18,325.7
1,2023:02:10 23:54:38,150.2
2,2023:02:10 23:54:38,298.5
3,2023:02:10 23:54:38,33.6
4,2023:02:10 23:54:38,303.7
5,2023:02:10 23:54:38,303.4
1,2023:02:10 23:57:58,190.8
2,2023:02:10 23:57:58,522.3
3,2023:02:10 23:57:58,537.7
4,2023:02:10 23:57:58,529.4
5,2023:02:10 23:57:58,40.0
1,2023:02:11 00:01:18,81.8
2,2023:02:11 00:01:18,362.8
3,2023:02:11 00:01:18,131.1
4,2023:02:11 00:01:18,542.2
5,2023:02:11 00:01:18,318.2
1,2023:02:11 00:04:38,82.6
2,2023:02:11 00:04:38,143.6
3,2023:02:11 00:04:38,20.3
4,2023:02:11 00:04:38,486.0
5,2023:02:11 00:04:38,126.6
1,2023:02:11 00:07:58,50.0
2,2023:02:11 00:07:58,79.7
3,2023:02:11 00:07:58,152.4
4,2023:02:11 00:07:58,184.8
5,2023:02:11 00:07:58,536.1
1,2023:02:11 00:11:18,549.4
2,2023:02:11 00:11:18,272.1
3,2023:02:11 00:11:18,5.0
4,2023:02:11 00:11:18,221.0
5,2023:02:11 00:11:18,163.7
1,2023:02:11 00:14:38,487.5
2,2023:02:11 00:14:38,262.4
3,2023:02:11 00:14:38,565.0
4,2023:02:11 00:14:38,349.2
5,2023:02:11 00:14:38,313.4
1,2023:02:11 00:17:58,511.3
2,2023:02:11 00:17:58,309.2
3,2023:02:11 00:17:58,442.5
4,2023:02:11 00:17:58,237.7
5,2023:02:11 00:17:58,82.6
1,2023:02:11 00:21:18,455.3
2,2023:02:11 00:21:18,469.8
3,2023:02:11 00:21:18,361.1
4,2023:02:11 00:21:18,493.4
5,2023:02:11 00:21:18,346.3
1,2023:02:11 00:24:38,182.5
2,2023:02:11 00:24:38,124.7
3,2023:02:11 00:24:38,264.6
4,2023:02:11 00:24:38,400.3
5,2023:02:11 00:24:38,430.3
1,2023:02:11 00:27:58,338.2
2,2023:02:11 00:27:58,128.2
3,2023:02:11 00:27:58,302.1
4,2023:02:11 00:27:58,559.4
5,2023:02:11 00:27:58,540.3
1,2023:02:11 00:31:18,367.6
2,2023:02:11 00:31:18,184.6
3,2023:02:11 00:31:18,306.0
4,2023:02:11 00:31:18,541.6
5,2023:02:11 00:31:18,218.7
1,2023:02:11 00:34:38,499.8
2,2023:02:11 00:34:38,222.6
3,2023:02:11 00:34:38,245.8
4,2023:02:11 00:34:38,593.2
5,2023:02:11 00:34:38,320.8
1,2023:02:11 00:37:58,96.8
2,2023:02:11 00:37:58,394.1
3,2023:02:11 00:37:58,419.8
4,2023:02:11 00:37:58,151.8
5,2023:02:11 00:37:58,493.7
1,2023:02:11 00:41:18,98.4
2,2023:02:11 00:41:18,343.1
3,2023:02:11 00:41:18,242.3
4,2023:02:11 00:41:18,282.3
5,2023:02:11 00:41:18,51.1
1,2023:02:11 00:44:38,204.3
2,2023:02:11 00:44:38,94.0
3,2023:02:11 00:44:38,92.5
4,2023:02:11 00:44:38,547.4
5,2023:02:11 00:44:38,553.1
1,2023:02:11 00:47:58,366.1
2,2023:02:11 00:47:58,329.2
3,2023:02:11 00:47:58,56.4
4,2023:02:11 00:47:58,326.1
5,2023:02:11 00:47:58,272.1
1,2023:02:11 00:51:18,165.1
2,2023:02:11 00:51:18,97.3
3,2023:02:11 00:51:18,186.7
4,2023:02:11 00:51:18,518.6
5,2023:02:11 00:51:18,110.7
1,2023:02:11 00:54:38,139.7
2,2023:02:11 00:54:38,546.5
3,2023:02:11 00:54:38,45.0
4,2023:02:11 00:54:38,521.6
5,2023:02:11 00:54:38,469.8
1,2023:02:11 00:57:58,456.5
2,2023:02:11 00:57:58,233.7
3,2023:02:11 00:57:58,169.4
4,2023:02:11 00:57:58,212.0
5,2023:02:11 00:57:58,498.3
1,2023:02:11 01:01:18,408.7
2,2023:02:11 01:01:18,47.5
3,2023:02:11 01:01:18,264.3
4,2023:02:11 01:01:18,303.5
5,2023:02:11 01:01:18,554.5
1,2023:02:11 01:04:38,53.1
2,2023:02:11 01:04:38,133.7
3,2023:02:11 01:04:38,45.8
4,2023:02:11 01:04:38,592.7
5,2023:02:11 01:04:38,155.2
1,2023:02:11 01:07:58,395.5
2,2023:02:11 01:07:58,478.7
3,2023:02:11 01:07:58,418.0
4,2023:02:11 01:07:58,138.8
5,2023:02:11 01:07:58,431.8
1,2023:02:11 01:11:18,518.6
2,2023:02:11 01:11:18,94.7
3,2023:02:11 01:11:18,563.6
4,2023:02:11 01:11:18,576.3
5,2023:02:11 01:11:18,311.3
1,2023:02:11 01:14:38,560.6
2,2023:02:11 01:14:38,329.0
3,2023:02:11 01:14:38,306.8
4,2023:02:11 01:14:38,37.6
5,2023:02:11 01:14:38,5.1
1,2023:02:11 01:17:58,498.8
2,2023:02:11 01:17:58,222.3
3,2023:02:11 01:17:58,3.8
4,2023:02:11 01:17:58,239.8
5,2023:02:11 01:17:58,283.8
1,2023:02:11 01:21:18,24.0
2,2023:02:11 01:21:18,476.2
3,2023:02:11 01:21:18,501.7
4,2023:02:11 01:21:18,57.7
5,2023:02:11 01:21:18,247.6
1,2023:02:11 01:24:38,426.1
2,2023:02:11 01:24:38,304.4
3,2023:02:11 01:24:38,408.2
4,2023:02:11 01:24:38,209.6
5,2023:02:11 01:24:38,58.2
1,2023:02:11 01:27:58,46.5
2,2023:02:11 01:27:58,336.8
3,2023:02:11 01:27:58,325.1
4,2023:02:11 01:27:58,582.3
5,2023:02:11 01:27:58,282.5
1,2023:02:11 01:31:18,331.5
2,2023:02:11 01:31:18,79.0
3,2023:02:11 01:31:18,458.1
4,2023:02:11 01:31:18,418.2
5,2023:02:11 01:31:18,560.3
1,2023:02:11 01:34:38,311.3
2,2023:02:11 01:34:38,168.7
3,2023:02:11 01:34:38,216.1
4,2023:02:11 01:34:38,547.6
5,2023:02:11 01:34:38,570.4
1,2023:02:11 01:37:58,52.3
2,2023:02:11 01:37:58,274.3
3,2023:02:11 01:37:58,11.6
4,2023:02:11 01:37:58,88.5
5,2023:02:11 01:37:58,168.0
1,2023:02:11 01:41:18,91.3
2,2023:02:11 01:41:18,99.5
3,2023:02:11 01:41:18,133.6
4,2023:02:11 01:41:18,225.0
5,2023:02:11 01:41:18,39.2
1,2023:02:11 01:44:38,226.0
2,2023:02:11 01:44:38,576.8
3,2023:02:11 01:44:38,392.5
4,2023:02:11 01:44:38,290.7
5,2023:02:11 01:44:38,490.4
1,2023:02:11 01:47:58,62.7
2,2023:02:11 01:47:58,194.3
3,2023:02:11 01:47:58,42.7
4,2023:02:11 01:47:58,284.8
5,2023:02:11 01:47:58,576.8
1,2023:02:11 01:51:18,489.6
2,2023:02:11 01:51:18,336.7
3,2023:02:11 01:51:18,459.1
4,2023:02:11 01:51:18,296.1
5,2023:02:11 01:51:18,41.8
1,2023:02:11 01:54:38,44.0
2,2023:02:11 01:54:38,21.2
3,2023:02:11 01:54:38,225.0
4,2023:02:11 01:54:38,60.4
5,2023:02:11 01:54:38,310.2
1,2023:02:11 01:57:58,301.2
2,2023:02:11 01:57:58,372.1
3,2023:02:11 01:57:58,470.2
4,2023:02:11 01:57:58,565.7
5,2023:02:11 01:57:58,203.1
1,2023:02:11 02:01:18,564.5
2,2023:02:11 02:01:18,505.2
3,2023:02:11 02:01:18,419.1
4,2023:02:11 02:01:18,66.6
5,2023:02:11 02:01:18,427.5
1,2023:02:11 02:04:38,306.3
2,2023:02:11 02:04:38,247.1
3,2023:02:11 02:04:38,305.5
4,2023:02:11 02:04:38,258.7
5,2023:02:11 02:04:38,66.5
1,2023:02:11 02:07:58,26.2
2,2023:02:11 02:07:58,460.8
3,2023:02:11 02:07:58,261.5
4,2023:02:11 02:07:58,494.8
5,2023:02:11 02:07:58,451.7
1,2023:02:11 02:11:18,200.8
2,2023:02:11 02:11:18,4.8
3,2023:02:11 02:11:18,47.3
4,2023:02:11 02:11:18,172.4
5,2023:02:11 02:11:18,298.6
1,2023:02:11 02:14:38,27.7
2,2023:02:11 02:14:38,587.4
3,2023:02:11 02:14:38,586.3
4,2023:02:11 02:14:38,288.4
5,2023:02:11 02:14:38,451.5
1,2023:02:11 02:17:58,11.0
2,2023:02:11 02:17:58,512.0
3,2023:02:11 02:17:58,238.5
4,2023:02:11 02:17:58,303.2
5,2023:02:11 02:17:58,387.6
1,2023:02:11 02:21:18,405.4
2,2023:02:11 02:21:18,195.6
3,2023:02:11 02:21:18,64.1
4,2023:02:11 02:21:18,149.2
5,2023:02:11 02:21:18,513.3
1,2023:02:11 02:24:38,81.6
2,2023:02:11 02:24:38,378.3
3,2023:02:11 02:24:38,126.7
4,2023:02:11 02:24:38,364.7
5,2023:02:11 02:24:38,233.7
1,2023:02:11 02:27:58,557.0
2,2023:02:11 02:27:58,231.8
3,2023:02:11 02:27:58,175.6
4,2023:02:11 02:27:58,524.2
5,2023:02:11 02:27:58,220.8
1,2023:02:11 02:31:18,541.6
2,2023:02:11 02:31:18,225.7
3,2023:02:11 02:31:18,563.3
4,2023:02:11 02:31:18,185.6
5,2023:02:11 02:31:18,313.3
1,2023:02:11 02:34:38,532.4
2,2023:02:11 02:34:38,232.2
3,2023:02:11 02:34:38,103.8
4,2023:02:11 02:34:38,97.6
5,2023:02:11 02:34:38,478.7
1,2023:02:11 02:37:58,123.0
2,2023:02:11 02:37:58,343.5
3,2023:02:11 02:37:58,229.3
4,2023:02:11 02:37:58,80.3
5,2023:02:11 02:37:58,262.7
1,2023:02:11 02:41:18,308.2
2,2023:02:11 02:41:18,515.1
3,2023:02:11 02:41:18,474.1
4,2023:02:11 02:41:18,529.3
5,2023:02:11 02:41:18,422.5
1,2023:02:11 02:44:38,316.1
2,2023:02:11 02:44:38,540.1
3,2023:02:11 02:44:38,455.7
4,2023:02:11 02:44:38,475.5
5,2023:02:11 02:44:38,477.7
1,2023:02:11 02:47:58,550.3
2,2023:02:11 02:47:58,495.8
3,2023:02:11 02:47:58,249.1
4,2023:02:11 02:47:58,383.8
5,2023:02:11 02:47:58,154.5
1,2023:02:11 02:51:18,244.5
2,2023:02:11 02:51:18,141.4
3,2023:02:11 02:51:18,375.2
4,2023:02:11 02:51:18,437.0
5,2023:02:11 02:51:18,373.4
1,2023:02:11 02:54:38,208.1
2,2023:02:11 02:54:38,166.3
3,2023:02:11 02:54:38,178.5
4,2023:02:11 02:54:38,38.8
5,2023:02:11 02:54:38,204.3
1,2023:02:11 02:57:58,450.4
2,2023:02:11 02:57:58,502.7
3,2023:02:11 02:57:58,405.1
4,2023:02:11 02:57:58,267.5
5,2023:02:11 02:57:58,235.2
1,2023:02:11 03:01:18,117.8
2,2023:02:11 03:01:18,422.4
3,2023:02:11 03:01:18,9.8
4,2023:02:11 03:01:18,319.2
5,2023:02:11 03:01:18,532.1
1,2023:02:11 03:04:38,95.4
2,2023:02:11 03:04:38,285.1
3,2023:02:11 03:04:38,510.0
4,2023:02:11 03:04:38,117.5
5,2023:02:11 03:04:38,389.3
1,2023:02:11 03:07:58,52.0
2,2023:02:11 03:07:58,167.2
3,2023:02:11 03:07:58,414.8
4,2023:02:11 03:07:58,429.4
5,2023:02:11 03:07:58,462.8
1,2023:02:11 03:11:18,202.3
2,2023:02:11 03:11:18,490.7
3,2023:02:11 03:11:18,195.6
4,2023:02:11 03:11:18,175.2
5,2023:02:11 03:11:18,316.3
1,2023:02:11 03:14:38,38.7
2,2023:02:11 03:14:38,247.1
3,2023:02:11 03:14:38,311.0
4,2023:02:11 03:14:38,566.0
5,2023:02:11 03:14:38,453.7
1,2023:02:11 03:17:58,467.5
2,2023:02:11 03:17:58,291.1
3,2023:02:11 03:17:58,150.5
4,2023:02:11 03:17:58,293.6
5,2023:02:11 03:17:58,262.8
1,2023:02:11 03:21:18,313.8
2,2023:02:11 03:21:18,236.8
3,2023:02:11 03:21:18,247.2
4,2023:02:11 03:21:18,21.3
5,2023:02:11 03:21:18,184.4
1,2023:02:11 03:24:38,374.0
2,2023:02:11 03:24:38,59.2
3,2023:02:11 03:24:38,500.1
4,2023:02:11 03:24:38,286.3
5,2023:02:11 03:24:38,284.7
1,2023:02:11 03:27:58,378.7
2,2023:02:11 03:27:58,425.4
3,2023:02:11 03:27:58,335.1
4,2023:02:11 03:27:58,221.3
5,2023:02:11 03:27:58,443.4
1,2023:02:11 03:31:18,154.7
2,2023:02:11 03:31:18,341.1
3,2023:02:11 03:31:18,288.7
4,2023:02:11 03:31:18,599.8
5,2023:02:11 03:31:18,170.6
1,2023:02:11 03:34:38,155.5
2,2023:02:11 03:34:38,268.5
3,2023:02:11 03:34:38,332.4
4,2023:02:11 03:34:38,248.3
5,2023:02:11 03:34:38,320.3
1,2023:02:11 03:37:58,489.1
2,2023:02:11 03:37:58,581.6
3,2023:02:11 03:37:58,327.4
4,2023:02:11 03:37:58,178.8
5,2023:02:11 03:37:58,477.7
1,2023:02:11 03:41:18,264.7
2,2023:02:11 03:41:18,71.2
3,2023:02:11 03:41:18,249.8
4,2023:02:11 03:41:18,120.8
5,2023:02:11 03:41:18,143.7
1,2023:02:11 03:44:38,307.0
2,2023:02:11 03:44:38,224.4
3,2023:02:11 03:44:38,512.3
4,2023:02:11 03:44:38,384.8
5,2023:02:11 03:44:38,169.7
1,2023:02:11 03:47:58,271.7
2,2023:02:11 03:47:58,205.4
3,2023:02:11 03:47:58,477.5
4,2023:02:11 03:47:58,229.5
5,2023:02:11 03:47:58,292.6
1,2023:02:11 03:51:18,414.0
2,2023:02:11 03:51:18,381.3
3,2023:02:11 03:51:18,438.2
4,2023:02:11 03:51:18,413.3
5,2023:02:11 03:51:18,90.0
1,2023:02:11 03:54:38,545.0
2,2023:02:11 03:54:38,511.3
3,2023:02:11 03:54:38,231.6
4,2023:02:11 03:54:38,320.8
5,2023:02:11 03:54:38,407.2
1,2023:02:11 03:57:58,160.1
2,2023:02:11 03:57:58,107.5
3,2023:02:11 03:57:58,296.5
4,2023:02:11 03:57:58,475.3
5,2023:02:11 03:57:58,371.5
1,2023:02:11 04:01:18,427.6
2,2023:02:11 04:01:18,399.1
3,2023:02:11 04:01:18,49.6
4,2023:02:11 04:01:18,295.4
5,2023:02:11 04:01:18,25.2
1,2023:02:11 04:04:38,95.3
2,2023:02:11 04:04:38,260.8
3,2023:02:11 04:04:38,584.1
4,2023:02:11 04:04:38,537.3
5,2023:02:11 04:04:38,245.3
1,2023:02:11 04:07:58,18.5
2,2023:02:11 04:07:58,341.4
3,2023:02:11 04:07:58,274.1
4,2023:02:11 04:07:58,193.2
5,2023:02:11 04:07:58,213.4
1,2023:02:11 04:11:18,248.0
2,2023:02:11 04:11:18,313.0
3,2023:02:11 04:11:18,570.3
4,2023:02:11 04:11:18,484.6
5,2023:02:11 04:11:18,570.0
1,2023:02:11 04:14:38,422.2
2,2023:02:11 04:14:38,303.5
3,2023:02:11 04:14:38,440.3
4,2023:02:11 04:14:38,44.6
5,2023:02:11 04:14:38,5.7
1,2023:02:11 04:17:58,375.6
2,2023:02:11 04:17:58,232.2
3,2023:02:11 04:17:58,415.6
4,2023:02:11 04:17:58,230.7
5,2023:02:11 04:17:58,298.1
1,2023:02:11 04:21:18,93.3
2,2023:02:11 04:21:18,5.7
3,2023:02:11 04:21:18,254.3
4,2023:02:11 04:21:18,501.1
5,2023:02:11 04:21:18,431.4
1,2023:02:11 04:24:38,110.6
2,2023:02:11 04:24:38,147.8
3,2023:02:11 04:24:38,50.8
4,2023:02:11 04:24:38,502.1
5,2023:02:11 04:24:38,68.3
1,2023:02:11 04:27:58,284.6
2,2023:02:11 04:27:58,102.8
3,2023:02:11 04:27:58,57.7
4,2023:02:11 04:27:58,407.5
5,2023:02:11 04:27:58,142.6
1,2023:02:11 04:31:18,449.6
2,2023:02:11 04:31:18,307.1
3,2023:02:11 04:31:18,10.0
4,2023:02:11 04:31:18,568.1
5,2023:02:11 04:31:18,233.3
1,2023:02:11 04:34:38,361.7
2,2023:02:11 04:34:38,484.5
3,2023:02:11 04:34:38,529.5
4,2023:02:11 04:34:38,376.2
5,2023:02:11 04:34:38,485.8
1,2023:02:11 04:37:58,80.4
2,2023:02:11 04:37:58,460.1
3,2023:02:11 04:37:58,153.8
4,2023:02:11 04:37:58,462.8
5,2023:02:11 04:37:58,62.4
1,2023:02:11 04:41:18,427.5
2,2023:02:11 04:41:18,255.3
3,2023:02:11 04:41:18,45.8
4,2023:02:11 04:41:18,351.2
5,2023:02:11 04:41:18,585.8
1,2023:02:11 04:44:38,446.7
2,2023:02:11 04:44:38,442.8
3,2023:02:11 04:44:38,212.7
4,2023:02:11 04:44:38,566.7
5,2023:02:11 04:44:38,424.6
1,2023:02:11 04:47:58,493.8
2,2023:02:11 04:47:58,560.3
3,2023:02:11 04:47:58,471.0
4,2023:02:11 04:47:58,193.0
5,2023:02:11 04:47:58,446.2
1,2023:02:11 04:51:18,410.1
2,2023:02:11 04:51:18,508.3
3,2023:02:11 04:51:18,60.4
4,2023:02:11 04:51:18,557.1
5,2023:02:11 04:51:18,332.7
1,2023:02:11 04:54:38,112.3
2,2023:02:11 04:54:38,292.4
3,2023:02:11 04:54:38,170.3
4,2023:02:11 04:54:38,534.2
5,2023:02:11 04:54:38,244.8
1,2023:02:11 04:57:58,307.3
2,2023:02:11 04:57:58,191.2
3,2023:02:11 04:57:58,276.6
4,2023:02:11 04:57:58,597.1
5,2023:02:11 04:57:58,159.0
1,2023:02:11 05:01:18,233.5
2,2023:02:11 05:01:18,499.8
3,2023:02:11 05:01:18,57.1
4,2023:02:11 05:01:18,343.0
5,2023:02:11 05:01:18,291.4
1,2023:02:11 05:04:38,80.2
2,2023:02:11 05:04:38,502.6
3,2023:02:11 05:04:38,354.8
4,2023:02:11 05:04:38,266.1
5,2023:02:11 05:04:38,146.1
1,2023:02:11 05:07:58,219.2
2,2023:02:11 05:07:58,273.3
3,2023:02:11 05:07:58,138.7
4,2023:02:11 05:07:58,579.7
5,2023:02:11 05:07:58,260.8
1,2023:02:11 05:11:18,584.3
2,2023:02:11 05:11:18,479.1
3,2023:02:11 05:11:18,203.6
4,2023:02:11 05:11:18,387.3
5,2023:02:11 05:11:18,58.8
